what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1347086566600
started,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1347086567164
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1347086567222
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1347086569480
error,log,,,"Help documentation could not be indexed completely.",1347086574112
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347086584892
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1347086584902
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1347086584902
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347086589840
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347086601474
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1347086601481
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1347086601481
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347086609926
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347086612378
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.properties",1347086612387
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347086627071
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347086969568
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347086977036
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347086979272
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347086981487
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347086990230
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347086991932
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347087006772
activated,editor,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1347087006815
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1347087008219
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347087013463
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347087016211
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347087017610
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347087126688
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347087132360
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347087220059
activated,editor,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1347087255509
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347087256480
error,log,,,"Parser exception for C:\\Users\\Zack\\Documents\\Neumont University\\Quarter 9\\Capstone\\While-I-m-Out\\WhileImOut\\AndroidManifest.xml: Attribute ""permission"" bound to namespace ""http://schemas.android.com/apk/res/android"" was already specified for element ""application"".",1347087256657
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347087275645
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347087282617
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347087292733
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347087294720
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1347087298961
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347087310261
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347087312280
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347087327841
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1347087345662
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347087349628
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347087370936
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347087372714
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347087375559
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347087376758
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347087471547
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347087474883
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347087501937
activated,editor,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1347087503908
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1347087506009
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1347087513681
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347087515006
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1347087538037
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347087543134
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347087544779
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347087546606
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347087548026
activated,editor,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1347087622759
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347087628295
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347087883528
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1347087888880
activated,editor,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1347087902524
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347087908603
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347087912919
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.perspectives.showPerspective",1347087912925
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.perspectives.showPerspective",1347087912926
started,bundle,org.eclipse.epp.mpc.core,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.core",1347087917481
started,bundle,org.eclipse.equinox.p2.transport.ecf,1.0.0.v20111128-0624,"org.eclipse.equinox.p2.transport.ecf",1347087917565
started,bundle,org.eclipse.ecf.filetransfer,5.0.0.v20110531-2218,"org.eclipse.ecf.filetransfer",1347087917636
started,bundle,org.eclipse.ecf.identity,3.1.100.v20110531-2218,"org.eclipse.ecf.identity",1347087917666
started,bundle,org.eclipse.ecf,3.1.300.v20110531-2218,"org.eclipse.ecf",1347087917786
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer.httpclient",1347087917876
started,bundle,org.eclipse.ecf.provider.filetransfer,3.2.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer",1347087917879
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347087918339
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347087918897
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347087919445
started,bundle,org.eclipse.equinox.p2.ui,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.ui",1347087919564
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk",1347087919723
error,log,,,"Unexpected exception: null",1347087944849
error,log,,,"Unexpected exception: HTTP Server 'Internal Error': http://marketplace.eclipse.org/sites/default/files/styles/medium/public/CuteResultsOK.png",1347087945060
error,log,,,"Unexpected exception: null",1347087973916
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.101.v20110815-1419,"org.eclipse.equinox.p2.artifact.repository",1347088076719
started,bundle,org.eclipse.equinox.p2.director,2.1.1.v20111126-0211,"org.eclipse.equinox.p2.director",1347088080481
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.updatesite",1347088104805
started,bundle,org.eclipse.equinox.p2.publisher,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.publisher",1347088104821
started,bundle,org.eclipse.equinox.p2.publisher.eclipse,1.0.0.v20110815-1438,"org.eclipse.equinox.p2.publisher.eclipse",1347088105371
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347088152341
executed,command,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui.command.showMarketplaceWizard",1347088152357
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347088162087
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347088164208
opened,view,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.RepositoriesView",1347088164939
opened,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1347088165162
activated,perspective,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.GitRepositoryExploring",1347088165204
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.perspectives.showPerspective",1347088165298
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.perspectives.showPerspective",1347088165298
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347088165366
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347088167044
activated,view,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.RepositoriesView",1347088169982
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347088170143
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347088173160
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1347088523493
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1347088523494
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1347088523495
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1347088523495
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1347088523496
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1347088523496
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1347088523497
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1347088523497
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1347088523498
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1347088523499
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1347088523499
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1347088523546
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1347088523548
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1347088523548
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1347088523549
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1347088523550
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1347088523551
started,bundle,org.eclipse.emf.common.ui,2.7.0.v20120130-0943,"org.eclipse.emf.common.ui",1347088523578
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1347088523579
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1347088523595
started,bundle,org.eclipse.emf.edit,2.7.2.v20120130-0943,"org.eclipse.emf.edit",1347088523625
started,bundle,org.eclipse.emf.edit.ui,2.7.0.v20120130-0943,"org.eclipse.emf.edit.ui",1347088523626
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1347088523627
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1347088523627
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1347088523628
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1347088523628
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1347088523629
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1347088523630
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1347088523631
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1347088523631
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1347088523632
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1347088523632
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1347088523633
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1347088523633
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1347088523634
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1347088523634
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1347088523635
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1347088523635
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1347088523635
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1347088523636
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1347088523636
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1347088523748
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1347088523749
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1347088523781
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1347088523853
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1347088523854
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1347088523855
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1347088523961
started,bundle,org.eclipse.jem,2.0.501.v201111030500,"org.eclipse.jem",1347088523999
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1347088523999
