what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1347082080875
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082080928
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082084587
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082087972
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347082088133
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347082089905
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1347082093297
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082093957
started,bundle,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui",1347082096776
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1347082096919
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.1.v201201112313,"org.eclipse.wst.jsdt.debug.rhino.ui",1347082096933
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1347082097026
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1347082097177
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1347082097215
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082097390
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1347082097395
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.rename",1347082097395
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1347082098543
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1347082107740
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1347082108474
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1347082109857
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082110555
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082113413
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1347082113420
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.rename",1347082113420
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082114592
error,log,,,"Internal Error",1347082116821
error,log,,,"Problems encountered while deleting resources.",1347082116824
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082119993
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1347082120000
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1347082121762
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1347082122710
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082123386
error,log,,,"Internal Error",1347082124095
error,log,,,"Problems encountered while deleting resources.",1347082124097
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082124915
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1347082124922
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1347082129014
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1347082131216
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082131786
error,log,,,"Internal Error",1347082133742
error,log,,,"Problems encountered while deleting resources.",1347082133746
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082138341
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1347082138348
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1347082143050
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347082143384
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347082144745
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082150567
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082153010
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347082153154
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1347082162115
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347082162321
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1347082223838
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1347082241212
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1347082243895
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1347082255698
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1347082257458
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1347082262529
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1347082273073
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1347082279777
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1347082284926
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1347082289161
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1347082292949
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082302443
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082320524
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1347082320541
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347082320715
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347082328253
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347082331473
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082337679
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082352756
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1347082358420
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1347082364100
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1347082371039
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1347082374821
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1347082377255
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1347082377888
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1347082399209
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1347082401652
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1347082402855
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1347082425819
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1347082433463
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1347082434072
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1347082450868
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1347082452486
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1347082461393
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1347082461534
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1347082465732
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1347082469666
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082469702
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082470796
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082471801
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082497510
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347082497531
activated,view,com.android.ide.eclipse.ddms,20.0.0.v201206242043-391819,"com.android.ide.eclipse.ddms.views.LogCatView",1347082501233
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082518447
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082562176
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347082562194
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347082562374
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1347082569074
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1347082569327
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1347082569485
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082589985
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082673739
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347082673925
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1347082689992
opened,editor,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1347082690446
activated,editor,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1347082690528
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1347082691784
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082696463
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082714405
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082714561
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082717903
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082723590
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082725083
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082728303
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082731491
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082738838
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082739791
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082761894
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082763739
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082769626
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082771525
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082773264
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082773721
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082776520
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082777524
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082780506
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082781991
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082783033
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082794746
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082798557
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082813519
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1347082824839
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1347082825077
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1347082836205
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1347082838811
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1347082846048
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1347082848786
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347082856980
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1347082858924
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1347082860293
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1347082863284
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082866241
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082886634
activated,editor,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1347082886699
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082897842
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082937834
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.format.document",1347082939246
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.format.document",1347082940323
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347082942597
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082951766
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082953443
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082955902
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082956705
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082957673
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082959514
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347082972943
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1347082978218
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1347082978441
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1347082978597
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347082980327
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082983842
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347082984935
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1347082989808
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347083000749
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1347083010627
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1347083015415
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1347083018569
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347083020214
activated,view,com.android.ide.eclipse.ddms,20.0.0.v201206242043-391819,"com.android.ide.eclipse.ddms.views.LogCatView",1347083026093
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347083034731
activated,editor,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1347083034792
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347083037921
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347083042928
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347083043163
closed,editor,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1347083043164
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347083045262
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347083168602
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1347083168616
activated,editor,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.editors.CommonXmlEditor",1347083168847
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347083183968
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347083246194
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347083246405
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347083263275
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347083321859
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1347083321876
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1347083322049
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1347083329420
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1347083330685
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347083331864
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1347083332655
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347083332677
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1347083332715
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347083338420
opened,editor,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.editors.CommonXmlEditor",1347083356541
activated,editor,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.editors.CommonXmlEditor",1347083356626
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347083356713
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1347083356719
activated,editor,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.editors.CommonXmlEditor",1347083359493
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347083364254
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347083372587
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347083372914
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347083374810
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347083381443
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1347083383449
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347083387254
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347083391013
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347083414033
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1347083414815
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1347083419497
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347083425132
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347083452301
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347083452324
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347083457921
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347083472618
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347083478398
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1347083478540
activated,view,com.android.ide.eclipse.ddms,20.0.0.v201206242043-391819,"com.android.ide.eclipse.ddms.views.LogCatView",1347083479844
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347083488657
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1347083492614
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1347083497537
activated,view,com.android.ide.eclipse.ddms,20.0.0.v201206242043-391819,"com.android.ide.eclipse.ddms.views.LogCatView",1347083509149
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347083514888
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347083519703
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1347083519709
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1347083519788
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347083522877
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347083523991
activated,view,com.android.ide.eclipse.ddms,20.0.0.v201206242043-391819,"com.android.ide.eclipse.ddms.views.LogCatView",1347083525401
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347083525714
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347083530245
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347083638881
